"","lat","lon","years","storminess","sst"
"584",77,36,2002,9.07430968136281,1.32056645453712
"585",78,36,2002,8.17245100769283,0.538974987028038
"586",79,36,2002,3.89754298183414,-1.02006264688827
"587",80,36,2002,NA,-1.81916211376656
"588",81,36,2002,NA,-1.82089904418447
"589",82,36,2002,NA,-1.82144769737482
"590",83,36,2002,NA,-1.81190502836874
"591",84,36,2002,NA,-1.80338011955997
"592",85,36,2002,NA,NA
"593",70,37,2002,8.8051490183904,6.67106765727107
"594",71,37,2002,5.95925325553727,5.72818423221316
"595",72,37,2002,5.11976952244992,4.63227176998442
"596",73,37,2002,6.24442913672967,4.41607847775437
"597",74,37,2002,7.61805770779956,3.89404496652
"598",75,37,2002,8.10797028487557,2.7957375698196
"599",76,37,2002,8.8256843944477,2.05229298293806
"600",77,37,2002,8.19682144663626,1.21520184033014
"601",78,37,2002,8.02304769817047,0.341422743135028
"602",79,37,2002,2.76569497305836,-0.950131754316366
"603",80,37,2002,NA,-1.82221451899138
"604",81,37,2002,NA,-1.82367813285313
"605",82,37,2002,NA,-1.82144034429083
"606",83,37,2002,NA,-1.81091644707615
"607",84,37,2002,NA,-1.80443449928274
"608",85,37,2002,NA,NA
"609",70,38,2002,7.36647330572253,6.48642608362413
"610",71,38,2002,5.63484949996446,5.42567835668283
"611",72,38,2002,5.43705886861985,4.57012056283001
"612",73,38,2002,5.87778543163516,4.11040025267102
"613",74,38,2002,7.00297764118492,3.52060458998925
"614",75,38,2002,7.11329535136527,2.68552359441471
"615",76,38,2002,7.0711002173265,1.84962979741267
"616",77,38,2002,7.68936144298184,1.10121936330616
"617",78,38,2002,7.32809048313154,0.191822374953082
"618",79,38,2002,2.07840302051805,-1.04460417747664
"619",80,38,2002,NA,-1.82500545878443
"620",81,38,2002,NA,-1.82637426365108
"621",82,38,2002,NA,-1.82241993848075
"622",83,38,2002,NA,-1.81037722091656
"623",84,38,2002,NA,-1.80352455513843
"624",85,38,2002,NA,NA
"625",70,39,2002,6.49689689655307,6.67478612633588
"626",71,39,2002,5.18215701435069,5.50540679599373
"627",72,39,2002,5.81293397525962,4.71716629218231
"628",73,39,2002,5.75557086327033,3.83354571722165
"629",74,39,2002,6.69494114704088,3.40019783958067
"630",75,39,2002,6.62500356976371,2.62973395855722
"631",76,39,2002,6.81078138662379,1.74133048030752
"632",77,39,2002,7.18190499725918,0.921836794215685
"633",78,39,2002,6.77982660935157,0.147142927998034
"634",79,39,2002,2.56920469078502,-0.857500403329553
"635",80,39,2002,NA,-1.82212785764431
"636",81,39,2002,NA,-1.82987923368842
"637",82,39,2002,NA,-1.8230653758536
"638",83,39,2002,NA,-1.80938863962398
"639",84,39,2002,NA,-1.8032645710972
"640",85,39,2002,NA,NA
"641",70,40,2002,6.81599144036653,6.62614557297583
"642",71,40,2002,5.23850256134372,5.90421161631062
"643",72,40,2002,6.24389676246639,4.94820437688855
"644",73,40,2002,6.06389508682534,3.91763436026781
"645",74,40,2002,6.17708598089998,3.36067942496107
"646",75,40,2002,6.87393712450863,2.65517286486061
"647",76,40,2002,6.32569151213904,1.68574052030236
"648",77,40,2002,6.37500118992124,0.841986387082978
"649",78,40,2002,7.21394316143443,0.21346437546418
"650",79,40,2002,1.8854267094308,-0.39542980394552
"651",80,40,2002,1.66666666666667,-1.76836893534084
"652",81,40,2002,NA,-1.83239562243318
"653",82,40,2002,NA,-1.82441956882257
"654",83,40,2002,NA,-1.80902915551759
"655",84,40,2002,NA,-1.80099693251535
"656",85,40,2002,NA,NA
"657",70,41,2002,6.75310192090774,6.04366149258252
"658",71,41,2002,5.11267801266775,5.9991753344163
"659",72,41,2002,7.12064463738625,5.28604329162885
"660",73,41,2002,5.75185853509528,3.80242787426194
"661",74,41,2002,6.30208955066369,3.34431031617643
"662",75,41,2002,6.36542108208974,2.78717442395915
"663",76,41,2002,6.07454219284583,1.87487409577876
"664",77,41,2002,6.24875943465252,0.998996357081416
"665",78,41,2002,6.87500715243124,0.322155518420157
"666",79,41,2002,1.82962309912594,-0.309584999338697
"667",80,41,2002,1.67662977282226,-1.37784179621009
"668",81,41,2002,NA,-1.83434710758217
"669",82,41,2002,NA,-1.82376800387973
"670",83,41,2002,NA,-1.80947851065058
"671",84,41,2002,NA,-1.79734592205979
"672",85,41,2002,NA,NA
"673",70,42,2002,7.07063955466115,5.90229436774319
"674",71,42,2002,4.86678653169973,5.9400701559234
"675",72,42,2002,7.68358100908146,5.18000092697159
"676",73,42,2002,6.32131380240397,3.84776780718085
"677",74,42,2002,6.18502478341923,3.46822748335124
"678",75,42,2002,6.29919745823537,3.21465244009207
"679",76,42,2002,6.63417308117322,1.97777642123397
"680",77,42,2002,6.42818332488062,1.14431252056011
"681",78,42,2002,6.73508906226286,0.359513780789293
"682",79,42,2002,3.04021390819344,-0.14890908443469
"683",80,42,2002,2.00574435036029,-1.10384972595394
"684",81,42,2002,NA,-1.79588724616654
"685",82,42,2002,NA,-1.82430723003932
"686",83,42,2002,NA,-1.81001773681017
"687",84,42,2002,NA,-1.79429030715544
"688",85,42,2002,NA,NA
"689",70,43,2002,7.50154857322935,6.02547758820077
"690",71,43,2002,6.31045050407659,5.83267427913827
"691",72,43,2002,7.1119303506916,4.98605925157217
"692",73,43,2002,6.95744959700787,4.17964652990443
"693",74,43,2002,6.49206715652777,4.08444315572783
"694",75,43,2002,6.80026154390625,3.47727450002882
"695",76,43,2002,7.06421980329745,1.993099431269
"696",77,43,2002,6.4381256373193,1.22982480236851
"697",78,43,2002,5.98644102642806,0.383239731811279
"698",79,43,2002,4.77978950770818,-0.169646823822278
"699",80,43,2002,1.75643231933446,-0.812463167879351
"700",81,43,2002,NA,-1.75609512085111
"701",82,43,2002,NA,-1.82475658517231
"702",83,43,2002,NA,-1.81091644707615
"703",84,43,2002,NA,-1.79294224175647
"704",85,43,2002,NA,NA
"705",70,44,2002,6.61647686810419,6.07293640340064
"706",71,44,2002,5.61760632850604,5.65354634462316
"707",72,44,2002,6.18706124846232,5.09989588526352
"708",73,44,2002,6.95280560377329,4.54997507350771
"709",74,44,2002,7.18898942499392,4.40353023566556
"710",75,44,2002,5.82580253163549,3.48549769896257
"711",76,44,2002,6.43577781686008,2.01152299172168
"712",77,44,2002,5.74254475603052,1.35604048913268
"713",78,44,2002,5.86822588721533,0.397664031580328
"714",79,44,2002,6.19867809694356,-0.162771690287498
"715",80,44,2002,1.88115391597039,-0.788543648492384
"716",81,44,2002,NA,-1.75474705545213
"717",82,44,2002,NA,-1.8255654244117
"718",83,44,2002,NA,-1.81343283582091
"719",84,44,2002,NA,NA
"720",85,44,2002,NA,NA
"721",70,45,2002,4.44331668743507,5.76980834384002
"722",71,45,2002,4.30469523627401,5.40860286162913
"723",72,45,2002,6.05857862094243,5.3873932993519
"724",73,45,2002,7.18332543114568,4.84061797352704
"725",74,45,2002,7.94196470521804,4.27416089287712
"726",75,45,2002,5.01914709614198,3.47763398413521
"727",76,45,2002,5.6295889258881,2.16394425283262
"728",77,45,2002,5.42569267481577,1.22559677907172
"729",78,45,2002,5.74186915046136,0.489691962817122
"730",79,45,2002,5.48591291694086,-0.060318719965285
"731",80,45,2002,0.34202798472189,-0.747113105230508
"732",81,45,2002,NA,-1.77874261955391
"733",82,45,2002,NA,-1.82763245802346
"734",83,45,2002,NA,-1.81521228214756
"735",84,45,2002,NA,NA
"736",85,45,2002,NA,NA
"737",70,46,2002,3.58150342474771,5.18659146892214
"738",71,46,2002,2.54977286222662,5.1926427847131
"739",72,46,2002,6.61105047607034,5.46534143642161
"740",73,46,2002,8.57224306995161,4.97515490034489
"741",74,46,2002,8.38194229220044,3.99848151878643
"742",75,46,2002,4.89308544095926,3.37877585487693
"743",76,46,2002,5.18807525460722,1.93976097698283
"744",77,46,2002,4.7412994309981,0.999934716329724
"745",78,46,2002,5.05504631601328,0.427815761004102
"746",79,46,2002,4.67939190017537,0.079250984342081
"747",80,46,2002,NA,-0.49620136906101
"748",81,46,2002,NA,-1.78754998016056
"749",82,46,2002,NA,-1.82781220007666
"750",83,46,2002,NA,-1.81307335171452
"751",84,46,2002,NA,-1.79375108099585
"752",85,46,2002,NA,NA
"753",70,47,2002,3.5193881771395,4.5997935792521
"754",71,47,2002,2.42395069339311,5.10492866275303
"755",72,47,2002,7.10669392353535,5.5979012006543
"756",73,47,2002,9.07502969150801,5.0663739923423
"757",74,47,2002,8.45188580964295,3.7743281999455
"758",75,47,2002,5.82473370653794,3.12057166540561
"759",76,47,2002,5.12155801356264,1.74146055679339
"760",77,47,2002,4.12996698557904,0.836594125487072
"761",78,47,2002,4.24593456232685,0.350391871589552
"762",79,47,2002,3.83726077856335,0.19916140158104
"763",80,47,2002,NA,-0.762866212321404
"764",81,47,2002,NA,-1.7687600224456
"765",82,47,2002,NA,-1.82772232905006
"766",83,47,2002,NA,-1.81316322274111
"767",84,47,2002,NA,-1.79473966228844
"768",85,47,2002,NA,NA
"769",70,48,2002,2.5683107378289,4.16107318440742
"770",71,48,2002,2.6714877253952,5.08249086311229
"771",72,48,2002,6.98518487220733,5.50924615627939
"772",73,48,2002,8.6268525854891,4.83882055299507
"773",74,48,2002,8.39185983630249,3.49102476709838
"774",75,48,2002,7.01383156928043,2.96473222046608
"775",76,48,2002,5.68348751864036,1.7112757169914
"776",77,48,2002,3.70178962213654,0.843080698995088
"777",78,48,2002,2.9395350793233,0.333580372676483
"778",79,48,2002,2.50392850293443,0.152531819430443
"779",80,48,2002,NA,-0.772294966883388
"780",81,48,2002,NA,-1.78939875556487
"781",82,48,2002,NA,-1.82790207110326
"782",83,48,2002,NA,-1.81298348068792
"783",84,48,2002,NA,-1.79527888844803
"784",85,48,2002,NA,NA
"785",70,49,2002,2.06366262353427,4.63472345159003
"786",71,49,2002,3.11185939796739,4.97263851160014
"787",72,49,2002,5.98692914417725,5.33463541189756
"788",73,49,2002,7.43611085394612,4.61419200705895
"789",74,49,2002,7.43600464428159,3.07020907731281
"790",75,49,2002,7.63670464863473,2.85699751316452
"791",76,49,2002,6.00688397287473,1.72878874204301
"792",77,49,2002,3.5718226365575,0.807925268002172
"793",78,49,2002,2.00677768254837,0.273534169642572
"794",79,49,2002,2.69413868689305,0.037676647437645
"795",80,49,2002,NA,-0.739178777453673
"796",81,49,2002,NA,-1.76481261043116
"797",82,49,2002,NA,-1.83008144349827
"798",83,49,2002,NA,-1.81316322274111
"799",84,49,2002,NA,-1.79664942160365
"800",85,49,2002,NA,NA
"801",70,50,2002,2,4.94439012213254
"802",71,50,2002,2.98969559624698,4.54739449117252
"803",72,50,2002,4.67573706104507,4.9284288796696
"804",73,50,2002,5.99536316396225,4.40253042049465
"805",74,50,2002,6.49999524031506,2.79342134836136
"806",75,50,2002,8.93590450697084,2.69759131369307
"807",76,50,2002,6.76605468512351,2.12744479089858
"808",77,50,2002,3.3948858147986,0.819833179026464
"809",78,50,2002,2.19495368398672,0.240462755242182
"810",79,50,2002,2.86773152657532,-0.073121884677616
"811",80,50,2002,NA,-0.664375591368325
"812",81,50,2002,NA,-1.77042954959356
"813",82,50,2002,NA,-1.82953608976868
"814",83,50,2002,NA,-1.81307335171452
"815",84,50,2002,NA,-1.79783379334704
"816",85,50,2002,NA,NA
"817",70,51,2002,2.43711404292287,4.85053374346173
"818",71,51,2002,1.5,3.87232638683162
"819",72,51,2002,2.7589463444467,4.11318962909933
"820",73,51,2002,4.99536078411978,4.24385872716969
"821",74,51,2002,6.30406949160856,3.13574417372145
"822",75,51,2002,8.19016550804794,2.41502464307151
"823",76,51,2002,6.21559926872985,2.40700517432211
"824",77,51,2002,3,0.86252191666072
"825",78,51,2002,2.20308691336783,0.233358648834487
"826",79,51,2002,3.36482413720544,-0.108076183499692
"827",80,51,2002,NA,-0.842605156038005
"828",81,51,2002,0,-1.79334666137616
"829",82,51,2002,NA,-1.82817168418305
"830",83,51,2002,NA,-1.81307335171452
"831",84,51,2002,NA,-1.79786268046273
"832",85,51,2002,NA,NA
"833",70,52,2002,2.85726601033907,4.56529653404228
"834",71,52,2002,NA,3.22887098251075
"835",72,52,2002,NA,3.78171260263101
"836",73,52,2002,3.65773960568293,3.77689326882967
"837",74,52,2002,6.17213077861267,2.97662868828512
"838",75,52,2002,6.75745197700628,2.31419512865121
"839",76,52,2002,5.93807525460722,2.25328953392545
"840",77,52,2002,3.32430614709493,0.96782474453691
"841",78,52,2002,1.58079441146194,0.049054319405007
"842",79,52,2002,0.917827118600648,-0.199690708014134
"843",80,52,2002,NA,-0.84895944612318
"844",81,52,2002,0,-1.76240856046965
"845",82,52,2002,NA,-1.82588896010745
"846",83,52,2002,NA,-1.81226451247513
"847",84,52,2002,NA,-1.79826710008242
"848",85,52,2002,NA,NA
"849",70,53,2002,2.8834127697756,4.352025150322
"850",71,53,2002,NA,2.76297958062447
"851",72,53,2002,NA,NA
"852",73,53,2002,2.23303176716199,3.17279146191333
"853",74,53,2002,5.30010248907309,2.85902924030155
"854",75,53,2002,4.88776751399696,2.21563806733204
"855",76,53,2002,5.42775880374698,2.03336401621211
"856",77,53,2002,2.89861227052598,1.02781720233189
"857",78,53,2002,1.62635433110384,-0.117751922900846
"858",79,53,2002,1,-0.386286550376962
"859",80,53,2002,NA,-1.16282277263988
"860",81,53,2002,NA,-1.7807059558273
"861",82,53,2002,NA,-1.82534483189187
"862",83,53,2002,NA,-1.81064683399636
"863",84,53,2002,NA,-1.79725605103319
"864",85,53,2002,NA,NA
"865",70,54,2002,2.5,4.14861106871911
"866",71,54,2002,NA,NA
"867",72,54,2002,NA,NA
"868",73,54,2002,NA,3.03798492201568
"869",74,54,2002,2.68447068052967,2.66988218417116
"870",75,54,2002,3.75638673180157,2.21127768852335
"871",76,54,2002,4.19151367128088,1.87411019205268
"872",77,54,2002,3.26367350418713,0.882158735972477
"873",78,54,2002,2.3226635619233,-0.469760544085791
"874",79,54,2002,0.920589881079054,-0.630168431869296
"875",80,54,2002,NA,-1.11560678204073
"876",81,54,2002,NA,-1.77556445324966
"877",82,54,2002,NA,-1.82350656089326
"878",83,54,2002,NA,-1.80974812373037
"879",84,54,2002,NA,-1.7965820183337
"880",85,54,2002,NA,NA
"881",70,55,2002,2.25,3.70747271530166
"882",71,55,2002,NA,1.78886752332406
"883",72,55,2002,NA,1.5747947379666
"884",73,55,2002,NA,NA
"885",74,55,2002,0,2.28645772016341
"886",75,55,2002,3.6904916981181,2.02127399810761
"887",76,55,2002,4.50573347457832,1.61791864057175
"888",77,55,2002,3.57306913967922,0.829901377270977
"889",78,55,2002,2.3267361133162,-0.806523140343047
"890",79,55,2002,1.00784431341596,-0.919008294417496
"891",80,55,2002,NA,-0.974782093040507
"892",81,55,2002,NA,-1.77396148093888
"893",82,55,2002,NA,-1.82219526091426
"894",83,55,2002,NA,-1.808489929358
"895",84,55,2002,NA,-1.79432400879042
"896",85,55,2002,NA,NA
"897",70,56,2002,1.75,3.09827455455144
"898",71,56,2002,1.14150393695911,1.8771465488799
"899",72,56,2002,1,1.58741966348571
"900",73,56,2002,NA,1.4825870646766
"901",74,56,2002,NA,NA
"902",75,56,2002,3.59000333682417,1.65185015617209
"903",76,56,2002,5,1.32946102551497
"904",77,56,2002,3.6349435260238,0.423007661081085
"905",78,56,2002,2.34164352000113,-1.02961369024002
"906",79,56,2002,0.914701886347247,-1.20079488621748
"907",80,56,2002,NA,-0.857789274486477
"908",81,56,2002,NA,-1.79652809571774
"909",82,56,2002,NA,-1.82071238897538
"910",83,56,2002,NA,-1.80696212190582
"911",84,56,2002,NA,-1.79159417635749
"912",85,56,2002,NA,NA
"913",70,57,2002,0,2.79434048386066
"914",71,57,2002,2.65439255109925,2.03809785428684
"915",72,57,2002,1.48040540854277,1.87876274596812
"916",73,57,2002,0,1.41259136126821
"917",74,57,2002,NA,NA
"918",75,57,2002,3.19233089399693,1.29847503281139
"919",76,57,2002,4.56193070591699,1.22250480725207
"920",77,57,2002,3.08425083937609,0.005601678044665
"921",78,57,2002,1.1963139905044,-1.14928066272752
"922",79,57,2002,0.900745355108593,-1.39965379064364
"923",80,57,2002,NA,-1.18011171138175
"924",81,57,2002,NA,-1.78245429295243
"925",82,57,2002,NA,-1.81925647834449
"926",83,57,2002,NA,-1.80570392753344
"927",84,57,2002,NA,-1.78647152784138
"928",85,57,2002,NA,NA
"929",70,58,2002,1.85611476687679,3.27178203268448
"930",71,58,2002,3.68216535161462,2.3179682139179
"931",72,58,2002,2.57862305295706,2.44507205791084
"932",73,58,2002,0.877518318152368,1.66241898890007
"933",74,58,2002,NA,1.54527210572901
"934",75,58,2002,0,0.858365381680542
"935",76,58,2002,4.17890574319771,1.0358831269691
"936",77,58,2002,3.08921901487637,-0.26621852843327
"937",78,58,2002,0.510844323046587,-1.2083671621443
"938",79,58,2002,0.864824137205444,-1.52658377699584
"939",80,58,2002,NA,-1.65490034490127
"940",81,58,2002,NA,-1.76894667765469
"941",82,58,2002,NA,-1.81958001404024
"942",83,58,2002,NA,-1.80443449928274
"943",84,58,2002,NA,-1.78188810548486
"944",85,58,2002,NA,NA
"945",70,59,2002,2.62264072752205,3.10058907914415
"946",71,59,2002,3.93626911096166,2.6293413640726
"947",72,59,2002,3.20013924381249,2.91834142172572
"948",73,59,2002,1.3333312241923,2.09154190702926
"949",74,59,2002,NA,1.55942679241826
"950",75,59,2002,NA,NA
"951",76,59,2002,4.5965916277665,0.964035971257681
"952",77,59,2002,2.78603925975945,-0.327370475502528
"953",78,59,2002,0.826733759281391,-1.28495749778715
"954",79,59,2002,0.997092610630127,-1.61364954369259
"955",80,59,2002,NA,-1.79060559506491
"956",81,59,2002,NA,-1.78225575968458
"957",82,59,2002,NA,-1.81755056285778
"958",83,59,2002,NA,-1.80468266586755
"959",84,59,2002,NA,-1.77531628666485
"960",85,59,2002,NA,NA
"961",70,60,2002,NA,NA
"962",71,60,2002,NA,NA
"963",72,60,2002,NA,NA
"964",73,60,2002,NA,NA
"965",74,60,2002,NA,NA
"966",75,60,2002,NA,NA
"967",76,60,2002,NA,NA
"968",77,60,2002,NA,NA
"969",78,60,2002,NA,NA
"970",79,60,2002,NA,NA
"971",80,60,2002,NA,NA
"972",81,60,2002,NA,NA
"973",82,60,2002,NA,NA
"974",83,60,2002,NA,NA
"975",84,60,2002,NA,NA
"976",85,60,2002,NA,NA
"977",70,0,2003,8.24844825856872,9.58544052372456
"978",71,0,2003,9.74616950625506,8.59890635015108
"979",72,0,2003,9.92073310078452,6.03084565375106
"980",73,0,2003,7.17904266869885,4.98856296619779
"981",74,0,2003,5.83068705323913,4.92144797484967
"982",75,0,2003,6.3347552603401,4.64259255867899
"983",76,0,2003,4.60245125422898,3.79855116497822
"984",77,0,2003,4.39429457273571,2.90214037176082
"985",78,0,2003,4.74728652649205,1.84039200188915
"986",79,0,2003,2.50969129789958,-0.503337945582258
"987",80,0,2003,NA,-1.62412188331833
"988",81,0,2003,NA,-1.78101704784244
"989",82,0,2003,NA,-1.78013562046619
"990",83,0,2003,NA,-1.77249312662738
"991",84,0,2003,NA,-1.76995772670392
"992",85,0,2003,NA,NA
"993",70,1,2003,8.18091141317477,9.39020388853279
"994",71,1,2003,9.92723821788228,8.82899389320504
"995",72,1,2003,9.56816565932405,6.61283659569072
"996",73,1,2003,6.75835272514178,5.09430314214674
"997",74,1,2003,5.38591049409799,4.98251148580788
"998",75,1,2003,5.61755157249916,4.93403890567611
"999",76,1,2003,4.08485984454535,4.10892851692457
"1000",77,1,2003,5.30193563183767,3.26646072189905
"1001",78,1,2003,5.24864563018467,2.21158911325723
"1002",79,1,2003,4.11207373942522,-0.223254891188243
"1003",80,1,2003,NA,-1.59933931099577
"1004",81,1,2003,NA,-1.79775379825743
